Type_of_property,Price,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,postal code
apartment,€139000,1,D,373,0,Yes,0,0,0,0,1975,Just renovated,0,1,0,No,1,0,0,3530
apartment,€199000,2,B,145,Yes,Yes,0,0,0,0,1964,To be done up,0,1,0,No,1,0,0,20
apartment,€449000,2,D,307,0,Yes,0,0,0,0,2004,As new,0,1,0,No,1,Installed,Electric,8620
apartment,€199000,2,B,145,Yes,Yes,0,0,0,0,1964,To be done up,0,1,0,No,1,0,0,20
apartment,€,3,Not specified,Not specified,No,Yes,0,0,0,0,2024,0,0,2,0,No,0,Hyper equipped,Gas,8420
apartment,€160000,2,C,222,No,0,0,0,35,0,1961,0,0,1,0,No,0,0,Gas,8400
apartment,€269000,3,C,269,No,0,0,0,0,0,2007,As new,0,2,0,No,0,Installed,Electric,8450
apartment,€333300,2,Not specified,Not specified,No,0,8,0,33,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€280300,2,Not specified,Not specified,No,0,8,0,32,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€280300,2,Not specified,Not specified,No,0,8,0,32,2,0,0,0,1,0,No,1,0,Gas,9700
apartment,€184900,2,B,175,No,0,0,0,0,0,0,0,0,1,0,Yes,1,0,0,2660
apartment,€235000,3,B,147,No,0,0,0,0,0,1964,Just renovated,0,1,0,No,2,Installed,Gas,9100
apartment,€22.000.Wij,2,C,243,No,Yes,0,0,0,0,1997,As new,0,1,0,No,1,USA installed,Gas,8530
apartment,€389000,4,C,286,0,0,0,0,0,0,1970,As new,0,1,0,No,1,Installed,Gas,3500
apartment,€185000,2,E,436,0,0,0,0,0,0,1996,As new,0,1,0,No,1,0,Electric,8530
apartment,€320000,2,B,166,No,Yes,0,0,0,2,1918,0,0,1,0,0,0,0,Gas,20
apartment,€480000,3,A,59,0,Yes,0,0,0,0,2019,0,0,1,0,No,2,Hyper equipped,Electric,9100
apartment,€239000,1,Not specified,Not specified,0,0,6,0,0,0,2023,0,0,1,0,No,1,Hyper equipped,0,2180
apartment,€270000,1,D,360,0,Yes,0,0,21,0,1966,As new,0,1,0,No,1,0,Gas,3010
apartment,€295000,3,C,266,0,0,0,0,27,0,1966,To be done up,0,1,0,No,1,0,Gas,3010
apartment,€142950,2,C,260,0,0,4,0,17,0,1972,As new,0,1,0,No,0,Installed,0,3800
apartment,€211500,1,Not specified,Not specified,No,0,35,0,0,0,2022,0,0,1,0,Yes,0,Installed,Gas,8610
apartment,€179000,2,E,468,No,0,0,0,34,0,0,0,0,1,0,No,0,Installed,Electric,9340
apartment,€269000,2,B,115,0,Yes,0,0,0,0,2003,0,0,1,0,No,0,Installed,0,9920
apartment,€535000,2,B,105,0,0,16,0,0,0,1961,As new,0,1,0,No,0,Installed,Gas,9000
apartment,€232500,2,B,131,0,Yes,0,0,0,0,1967,0,0,1,0,No,0,0,0,9030
apartment,€232500,2,B,131,0,Yes,0,0,0,0,1967,0,0,1,0,No,0,0,0,9000
apartment,€219000,2,E,245,No,0,0,0,0,2,1965,Good,0,1,0,No,1,0,0,1030
apartment,€845000,3,C,224,No,Yes,0,0,0,0,1976,Just renovated,0,2,0,No,1,0,0,8300
apartment,€479000,2,Not specified,Not specified,No,0,0,0,0,0,2020,As new,0,1,1,No,1,Installed,0,3500
apartment,€475000,2,B,130,Yes,0,12,0,0,0,2005,0,0,1,0,No,1,0,Gas,8670
apartment,€455000,3,C,210,No,Yes,0,0,0,0,1990,As new,0,1,0,No,2,0,0,8300
apartment,€549000,3,B,123,No,0,20,0,60,0,1972,0,0,2,0,No,2,Installed,Gas,2050
apartment,€240000,2,B,185,Yes,0,0,0,0,0,1963,As new,0,1,0,No,1,Installed,Gas,8670
apartment,€190000,2,D,168,No,0,20,0,29,0,0,To renovate,0,0,0,No,1,0,Gas,1080
apartment,€275000,3,B,142,No,Yes,0,0,0,0,1990,As new,0,1,0,No,1,0,0,2440
apartment,€299000,2,A,82,0,Yes,0,0,0,0,2021,0,0,0,0,No,1,0,0,8400
apartment,€267500,1,Not specified,Not specified,0,0,0,0,0,0,2024,0,0,0,0,No,1,0,0,8400
apartment,€199000,2,B,145,Yes,Yes,0,0,0,0,1964,To be done up,0,1,0,No,1,0,0,20
apartment,€90000,4,C,146,No,0,30,0,45,3,1991,0,0,3,0,Yes,6,Hyper equipped,Gas,1050
apartment,€,3,A,92,0,0,0,0,0,0,0,Good,0,1,0,0,2,Installed,Gas,2000
apartment,€499000,3,Not specified,Not specified,0,0,0,0,0,0,0,Good,0,2,1,0,2,0,0,8300
apartment,€170000,2,C,244,0,0,10,0,28,0,1969,Good,0,0,1,0,1,Installed,Fuel oil,6060
apartment,€235.000,2,B,131,0,0,1,0,0,2,1967,0,0,1,0,0,0,Semi equipped,Gas,9000
apartment,€320000,2,A,100,0,0,0,0,0,0,0,0,0,0,0,0,0,Installed,Gas,2800
apartment,€550000,2,E,241,0,0,0,0,100,2,1955,Good,0,0,1,0,1,USA hyper equipped,Electric,1000
apartment,€550000,2,E,241,0,0,0,0,100,2,1955,Good,0,0,1,0,1,USA hyper equipped,Electric,1210
apartment,€,1,G,554,0,0,0,0,0,4,0,0,0,0,1,0,1,0,Electric,7711
apartment,€319000,2,B,169,0,0,30,0,52,2,1978,Good,0,1,0,0,1,Installed,0,2600
apartment,€235000,2,D,355,0,0,0,0,0,2,1956,0,0,1,0,0,1,Installed,0,2020
apartment,€.,4,D,314,0,0,12,0,55,3,0,Good,0,1,0,0,1,Semi equipped,Gas,2610
apartment,€250000,2,D,322,0,0,5,0,0,0,1960,Good,0,1,0,0,1,Installed,Gas,2610
apartment,€650.,1,B,193,0,0,2,0,0,2,1954,Good,0,1,0,0,1,Installed,Gas,2000
apartment,€265000,0,Not specified,Not specified,No,0,0,0,0,2,1954,Good,0,1,0,No,1,0,0,8620
apartment,€860000,3,Not specified,Not specified,No,0,2,0,0,2,1989,0,0,2,0,No,2,0,0,8300
apartment,€745000,3,Not specified,Not specified,No,0,0,0,0,2,1996,As new,0,2,0,No,2,0,0,8300
apartment,€117/m,3,B,166,No,0,0,0,30,2,1962,To renovate,0,1,0,No,2,0,0,2600
apartment,€119000,2,D,302,Yes,0,0,0,0,2,1974,Good,0,1,0,No,1,Installed,Electric,20
apartment,€130000,2,C,201,No,Yes,0,0,0,2,1962,Good,0,0,0,No,0,Installed,0,8800
apartment,€170000,2,E,342,0,0,0,0,27,2,1930,0,0,0,1,0,1,0,0,5000
apartment,€230000,1,F,861,Yes,0,0,0,0,0,0,Good,0,0,0,0,0,Not installed,Electric,8430
apartment,€247000,2,B,104,0,0,10,0,32,3,1990,Good,0,1,0,0,1,Installed,Electric,2630
apartment,€,3,F,280,0,0,2,0,50,0,0,0,0,2,0,0,2,0,0,1030
apartment,€295000,2,B,190,0,Yes,0,0,40,2,2003,0,0,1,0,0,0,Installed,Electric,9090
apartment,€365000,2,F,278,No,0,5,0,30,2,0,As new,0,1,0,0,1,USA installed,Gas,1200
apartment,€300000,2,Not specified,Not specified,0,0,6,0,0,2,2021,0,0,1,0,0,1,Installed,Gas,2250
apartment,€215000,1,D,321,0,0,17,0,40,3,1971,Good,0,1,0,0,1,Semi equipped,Gas,2200
apartment,€199000,2,C,287,0,Yes,0,0,35,3,1963,Good,0,1,0,0,1,Semi equipped,Gas,2200
apartment,€,1,C,272,0,0,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,Gas,2200
apartment,€229000,1,B,127,0,Yes,0,0,0,2,2009,Good,0,1,0,0,1,Semi equipped,Gas,2200
apartment,€,3,C,244,0,0,110,0,0,4,1978,Good,0,1,0,0,1,Installed,Gas,2200
apartment,€20.000-,2,B,120,0,Yes,0,0,0,2,2005,Good,0,1,0,0,1,Installed,Gas,2200
apartment,€335000,2,F,657,No,Yes,0,0,0,2,0,To be done up,0,2,0,0,1,Installed,Gas,8600
apartment,€399000,3,D,210,No,0,0,0,0,4,0,As new,0,1,0,0,1,Hyper equipped,Gas,20
apartment,€399000,3,D,210,No,0,0,0,0,4,0,As new,0,2,0,0,1,Hyper equipped,Gas,20
apartment,€840000,3,C,112,No,0,10,0,0,2,1970,As new,0,2,0,0,2,Hyper equipped,Gas,20
apartment,€,4,C,121,No,0,0,0,0,2,1976,To be done up,0,2,0,0,2,Hyper equipped,Gas,20
apartment,€495000,3,D,159,No,0,20,0,0,2,2008,As new,0,2,0,0,2,USA hyper equipped,Gas,20
apartment,€207000,0,Not specified,Not specified,No,0,2,0,0,2,2023,Good,0,1,0,0,0,0,Gas,1190
apartment,€309000,1,Not specified,Not specified,No,0,0,0,0,4,2022,As new,0,1,0,0,0,Installed,0,20
apartment,€477000,2,Not specified,Not specified,No,0,10,0,0,4,2025,As new,0,2,0,0,0,Hyper equipped,0,20
apartment,€482000,2,Not specified,Not specified,No,0,10,0,0,4,2025,As new,0,2,0,0,0,Hyper equipped,0,20
apartment,€374000,2,Not specified,Not specified,No,0,9,0,0,4,2025,As new,0,2,0,0,0,Installed,0,20
apartment,€405000,2,Not specified,Not specified,No,0,31,0,0,4,2025,As new,0,1,0,0,0,Hyper equipped,Electric,1180
apartment,€189000,2,G,349,No,0,6,0,20,2,0,0,0,0,1,0,1,Installed,Gas,1080
apartment,€259000,2,E,241,No,0,9,0,35,3,0,0,0,1,0,0,1,Installed,Electric,1080
apartment,€225000,1,G,575,No,0,44,0,30,3,0,0,0,0,1,0,1,Installed,Electric,1080
apartment,€239000,2,D,206,No,0,13,0,32,4,0,0,0,1,1,0,1,Installed,Electric,1080
apartment,€389000,2,G,432,No,0,38,0,101,4,0,0,0,0,2,0,3,Installed,Gas,1080
apartment,€259000,2,Not specified,Not specified,No,0,8,0,48,2,0,0,0,1,1,0,1,Installed,Electric,1080
apartment,€305000,3,Not specified,Not specified,No,0,4,0,35,3,2003,0,0,0,1,0,1,Installed,Electric,1785
apartment,€203000,1,D,201,No,0,0,0,25,4,0,0,0,1,0,0,1,Installed,Gas,1090
apartment,€155000,1,E,250,0,0,4,0,0,2,1934,Good,0,0,1,0,1,0,Gas,1080
apartment,€265000,1,C,271,0,0,0,0,0,0,1962,As new,0,1,0,No,1,0,Gas,2050
apartment,€515000,3,B,174,0,Yes,0,0,0,0,0,0,0,2,0,Yes,2,0,Gas,9120
apartment,€290000,2,B,162,0,Yes,0,0,0,0,0,As new,0,1,0,No,1,0,Gas,2060
apartment,€275000,3,C,264,0,Yes,0,0,0,2,0,Just renovated,0,1,0,0,1,Installed,Gas,2340
apartment,€209900,1,B,177,0,0,13,0,19,2,1993,Just renovated,0,1,0,0,1,0,0,2390
apartment,€,2,A,35,0,Yes,0,0,0,3,2018,Good,0,0,1,0,1,Installed,Gas,2320
apartment,€275000,1,A,69,0,Yes,0,0,0,3,2018,Good,0,0,1,0,1,0,Gas,2320
apartment,€750,1,D,193,No,0,4,0,0,2,1918,Good,0,1,0,0,0,0,Gas,20
apartment,€219000,1,E,234,No,0,0,0,53,2,1920,Good,0,1,1,0,1,USA semi equipped,Gas,1180
apartment,€235000,1,E,234,No,0,0,0,53,2,1920,Good,0,1,1,0,1,USA semi equipped,Gas,1180
apartment,€309000,1,E,261,No,0,0,0,35,2,1970,Just renovated,0,1,1,0,1,Hyper equipped,Gas,1000
apartment,€,2,Not specified,Not specified,0,Yes,0,0,28,2,1967,As new,0,1,0,0,1,Hyper equipped,Gas,20
apartment,€860000,3,B,184,0,0,0,0,0,0,1989,Good,0,2,0,0,0,0,Electric,8300
apartment,€15.000,2,A,69,No,Yes,0,0,0,3,2021,As new,0,1,0,0,1,Installed,Gas,2200
apartment,€299000,2,Not specified,Not specified,No,0,0,0,39,2,1996,0,0,0,1,0,1,Installed,Gas,1080
apartment,€310000,2,Not specified,Not specified,No,Yes,0,0,0,0,2021,0,0,1,0,0,0,0,0,2400
apartment,€345000,3,Not specified,Not specified,0,Yes,0,0,0,0,0,Good,0,2,0,0,1,0,0,8370
apartment,€199000,1,C,271,No,Yes,0,0,25,3,0,As new,0,1,0,0,1,Installed,0,1780
apartment,€69000,1,Not specified,Not specified,Yes,Yes,0,0,0,0,1986,As new,0,1,0,No,0,0,Electric,20
apartment,€390000,3,Not specified,Not specified,No,0,0,0,0,0,1998,Good,0,2,0,No,0,0,Gas,20
apartment,€175000,2,B,155,0,0,0,0,32,2,1984,To be done up,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€259000,2,D,337,0,Yes,0,0,0,2,1991,Good,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€9264/maand,2,B,185,0,0,37,0,31,2,2006,Good,0,1,0,0,2,Installed,Gas,2300
apartment,€219000,2,D,334,0,Yes,0,0,39,2,1981,Good,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€,2,B,189,0,0,0,0,0,0,0,To restore,0,1,0,0,1,0,Fuel oil,2140
apartment,€15.000),3,C,253,0,Yes,0,0,0,3,1970,Good,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€900,2,B,193,0,0,36,0,0,0,1991,To be done up,0,1,0,0,1,Semi equipped,Gas,2470
apartment,€40/maand,3,C,288,0,Yes,0,0,36,2,1985,To be done up,0,1,0,0,1,Semi equipped,Gas,2300
apartment,€299000,3,A,36,0,Yes,0,0,0,2,2014,Good,0,2,0,0,2,Installed,0,2300
apartment,€390000,3,B,115,0,Yes,0,0,41,3,1991,Just renovated,0,1,0,0,2,Installed,Gas,2300
apartment,€165000,2,E,480,0,0,5,0,0,2,0,To be done up,0,1,0,0,0,0,0,2300
apartment,€215000,3,D,271,0,0,6,0,40,3,0,To renovate,0,1,0,0,1,Installed,Gas,3
apartment,€210000,1,G,347,0,0,0,0,0,2,1932,Good,0,0,1,0,1,0,Gas,1080
apartment,€199000,2,G,529,No,0,6,0,18,2,0,Good,0,1,0,0,1,USA semi equipped,Gas,1090
apartment,€.,1,Not specified,Not specified,0,0,16,0,32,0,0,0,0,1,0,0,2,Not installed,0,1332
apartment,€,2,E,415,No,0,3,0,0,2,0,0,0,1,0,0,1,Installed,Electric,7000
apartment,€349000,3,A,60,No,0,17,0,0,3,2023,0,0,2,0,0,0,0,Gas,9111
apartment,€290000,2,D,192,0,0,0,0,30,2,1972,Good,0,0,0,0,0,0,Gas,1030
apartment,€,1,C,295,No,0,0,0,21,3,1918,Good,0,1,0,0,0,0,Gas,9290
apartment,€525000,3,D,205,No,0,8,0,57,3,1968,0,0,2,0,0,3,Installed,0,1170
apartment,€215000,2,D,190,No,0,2,0,32,0,1972,Good,0,1,0,0,1,Semi equipped,Gas,1082
apartment,€357700,3,Not specified,Not specified,No,0,13,0,0,2,0,0,0,2,0,0,0,0,0,6460
apartment,€406800,3,Not specified,Not specified,No,0,29,0,0,2,0,0,0,2,0,0,0,0,0,6460
apartment,€30.000.,2,B,110,No,0,20,0,0,2,2010,Good,0,1,0,0,0,Hyper equipped,Gas,9100
apartment,€289200,2,Not specified,Not specified,No,0,22,0,0,2,0,0,0,1,0,0,0,0,0,6460
apartment,€365/month,2,B,72,Yes,0,6,0,31,0,1970,As new,0,1,0,0,2,Hyper equipped,Gas,1000
apartment,€1200,1,D,200,No,Yes,0,0,0,2,1930,To renovate,0,1,0,0,1,Not installed,0,1060
apartment,€234000,2,F,276,Yes,Yes,0,0,0,2,0,To be done up,0,1,0,0,0,0,0,1030
apartment,€,3,B,114,No,0,0,0,0,2,0,As new,0,1,0,0,0,Hyper equipped,Gas,2650
apartment,€349900,3,Not specified,Not specified,No,0,7,0,0,2,0,0,0,2,0,0,0,0,0,6460
apartment,€228800,1,Not specified,Not specified,No,0,23,0,0,2,0,0,0,1,0,0,0,0,0,6460
apartment,€294800,2,Not specified,Not specified,No,0,19,0,0,2,0,0,0,1,0,0,0,0,0,6460
apartment,€379900,3,Not specified,Not specified,No,0,18,0,0,2,0,0,0,2,0,0,0,0,0,6460
apartment,€334900,2,Not specified,Not specified,No,0,22,0,0,2,0,0,0,1,0,0,0,0,0,6460
apartment,€218800,1,Not specified,Not specified,No,0,35,0,0,2,0,0,0,1,0,0,0,0,0,6460
apartment,€,3,C,206,No,Yes,0,0,26,4,1970,Good,0,1,0,0,0,0,Gas,4500
apartment,€225000,3,B,111,No,0,5,0,27,2,1899,Good,0,1,0,0,0,0,Gas,9100
apartment,€155000,2,G,1206,0,0,0,0,0,2,0,To renovate,0,1,0,No,1,0,0,1070
apartment,€175000,1,C,243,No,0,0,0,0,2,1959,Good,0,1,0,0,0,Installed,Gas,20
apartment,€,2,D,277,No,0,35,0,35,4,1998,Just renovated,0,1,1,0,2,Hyper equipped,0,5377
apartment,€239000,2,Not specified,Not specified,No,0,7,0,34,2,2017,Good,0,1,0,0,1,Hyper equipped,Gas,3870
apartment,€35.000.,2,B,105,0,0,0,0,0,0,2002,Good,0,2,0,0,2,0,0,9100
apartment,€220000,2,B,166,0,0,0,0,32,2,1969,Good,0,1,0,0,1,0,Gas,2140
apartment,€159000,2,B,187,No,0,3,0,34,3,1968,To renovate,0,1,0,0,0,0,Gas,20
apartment,€/an.,2,D,262,0,0,12,0,30,2,1975,0,0,1,0,0,1,Installed,Gas,3
apartment,€284000,2,B,104,No,0,21,0,35,2,2010,0,0,1,0,0,0,0,Gas,9255
apartment,€249000,2,B,163,No,0,16,0,30,2,2010,0,0,1,0,0,0,0,Gas,9255
apartment,€284000,2,B,104,No,0,21,0,35,2,2010,0,0,1,0,0,0,0,Gas,9255
apartment,€25.000,3,C,249,No,0,30,0,0,2,2002,Good,0,2,0,0,0,Installed,Gas,20
apartment,€190000,1,Not specified,Not specified,No,0,8,0,0,1,0,Good,0,0,1,0,1,Semi equipped,0,1070
apartment,€995000,3,A,86,No,Yes,0,0,0,2,2005,As new,0,2,0,No,2,Installed,Gas,8300
apartment,€795000,3,B,130,0,Yes,0,0,0,2,2003,Just renovated,0,2,0,No,2,Hyper equipped,Gas,8300
apartment,€455000,3,C,210,No,Yes,0,0,0,3,1990,As new,0,1,0,No,1,Installed,Gas,8300
apartment,€995000,3,A,86,No,Yes,0,0,0,2,2005,As new,0,2,0,No,2,Installed,Gas,8300
apartment,€,2,A,96,0,0,0,0,0,2,2006,Good,0,1,0,0,1,Installed,Gas,2660
apartment,€170000,1,E,234,No,0,0,0,22,2,1940,Good,0,1,1,0,1,USA hyper equipped,Gas,1190
apartment,€599000,3,Not specified,Not specified,0,0,24,0,0,2,2018,Good,0,2,0,Yes,3,Installed,0,3300
apartment,€255000,2,C,107,No,0,5,0,33,2,2000,Good,0,1,0,0,1,USA installed,Gas,1082
apartment,€,2,D,336,0,0,11,0,29,2,1986,Good,0,1,0,0,1,Installed,Fuel oil,2300
apartment,€199000,1,B,149,No,0,33,0,0,2,1963,Good,0,1,0,0,0,0,Gas,9100
apartment,€225000,3,B,136,No,0,5,0,0,2,2001,Good,0,1,0,0,0,Installed,Gas,9100
apartment,€119000,1,C,271,0,0,0,0,0,2,1988,Good,0,1,0,0,0,Installed,Electric,2830
apartment,€7300,3,C,251,0,Yes,0,0,0,3,1967,To be done up,0,1,1,0,1,Not installed,Gas,2610
apartment,€359000,3,B,197,Yes,Yes,0,0,0,3,1977,Just renovated,0,1,0,0,1,Installed,Gas,2140
apartment,€199000,2,C,286,0,0,12,0,0,2,1978,To be done up,0,1,0,0,1,Semi equipped,Gas,2600
apartment,€249000,2,C,239,0,Yes,0,0,0,2,1965,Good,0,1,0,0,1,Installed,Gas,2580
apartment,€,2,C,247,No,0,0,0,43,2,1981,Good,0,1,0,0,0,Hyper equipped,Electric,9240
apartment,€29700,3,C,211,0,Yes,0,0,32,3,1964,Good,0,1,0,0,2,Installed,Gas,2600
apartment,€310000,2,Not specified,Not specified,0,0,0,0,0,0,0,To renovate,0,1,0,0,2,0,Gas,9100
apartment,€495000,2,B,131,0,0,0,0,0,0,0,Just renovated,0,1,0,0,0,Installed,0,8400
apartment,€385000,1,B,135,0,0,32,0,47,3,2008,Good,0,1,0,Yes,2,Hyper equipped,Gas,1745
apartment,€278000,2,F,339,Yes,0,8,0,56,2,2011,Good,0,1,0,0,1,Semi equipped,Gas,1210
apartment,€368000,2,A,94,0,Yes,0,0,0,4,2015,0,0,1,0,0,1,Installed,Gas,20
apartment,€250000,2,B,168,0,0,1,0,0,2,1967,0,0,1,0,0,0,Semi equipped,Gas,9030
apartment,€805000,2,B,119,0,0,9,0,40,2,2015,Good,0,2,0,0,2,0,Gas,8300
apartment,€715/month,1,Not specified,Not specified,0,0,0,0,13,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,1190
apartment,€285000,2,D,378,Yes,0,0,0,0,0,1979,0,0,1,0,0,0,Not installed,Electric,8430
apartment,€265000,2,Not specified,Not specified,0,Yes,0,0,0,3,1918,Good,0,1,0,0,1,0,Gas,8730
apartment,€175000,1,F,613,0,0,0,0,0,2,1959,0,0,1,0,0,1,Semi equipped,Gas,3740
apartment,€189000,1,G,347,0,0,0,0,28,2,1994,As new,0,1,0,0,1,Hyper equipped,Gas,1070
apartment,€249000,2,A,98,0,0,0,0,0,2,2002,Good,0,0,0,0,0,Semi equipped,Gas,2490
apartment,€269000,3,E,267,0,0,8,0,42,3,1963,To be done up,0,1,0,0,1,Semi equipped,Gas,1070
apartment,€195000,3,G,413,0,0,12,0,25,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,1080
apartment,€239000,3,C,253,0,Yes,0,0,0,3,1974,Just renovated,0,1,0,0,1,Installed,Fuel oil,9140
apartment,€25/maand.,2,B,126,0,0,0,0,0,3,0,Just renovated,0,1,0,0,1,Installed,Gas,2180
apartment,€15.000.,2,C,231,0,0,0,0,0,2,1992,Good,0,1,0,0,1,Installed,Gas,2940
apartment,€25.000/stuk,3,B,186,0,Yes,0,0,0,3,1997,Good,0,1,0,0,2,Installed,Gas,2940
apartment,€237500,3,B,138,0,0,0,0,20,2,2019,Just renovated,0,1,0,0,2,Installed,Gas,9500
apartment,€60000,1,Not specified,Not specified,No,0,0,0,0,0,1972,To renovate,0,1,0,No,0,0,Fuel oil,176
apartment,€76000,1,Not specified,Not specified,No,0,0,0,0,0,1973,Good,0,1,0,No,0,0,Gas,176
apartment,€86000,0,Not specified,Not specified,No,0,0,0,0,0,1965,As new,0,1,0,No,0,0,Electric,3
apartment,€75000,1,Not specified,Not specified,No,0,0,0,0,0,1973,As new,0,1,0,No,0,0,Electric,3
apartment,€179500,2,C,230,0,0,7,0,22,4,1979,As new,0,1,0,0,1,Installed,Gas,3
apartment,€299000,3,C,200,0,0,11,0,35,0,0,As new,0,0,1,0,1,Not installed,0,3
apartment,€187500,2,B,174,No,0,12,0,28,3,1980,Good,0,1,0,No,1,Installed,0,8600
apartment,€265000,1,B,184,0,0,4,0,22,2,2007,Good,0,1,0,0,1,Semi equipped,Electric,8620
apartment,€385000,2,A,100,No,0,0,0,40,2,2016,0,0,1,0,No,0,Installed,0,8620
apartment,€/mois,2,E,425,0,Yes,0,0,30,0,1974,To be done up,0,1,1,0,1,Not installed,Gas,4802
apartment,€1544000,4,A,71,No,0,0,0,2,2,2008,0,0,4,0,No,4,0,Gas,8300
apartment,€840000,4,C,237,No,Yes,0,0,0,2,1934,0,0,1,0,No,0,0,0,8300
apartment,€419000,3,C,222,0,0,0,0,0,2,1967,0,0,1,0,0,1,Hyper equipped,Gas,2540
apartment,€283000,2,A,92,0,0,10,0,0,2,1979,To be done up,0,1,0,0,2,Installed,Gas,8790
apartment,€495000,3,B,154,0,0,15,0,60,2,2008,As new,0,1,0,0,1,0,Gas,3900
apartment,€215000,3,E,457,0,0,16,0,0,2,1994,To renovate,0,1,0,0,1,USA installed,Electric,3971
apartment,€170000,2,D,327,No,0,27,0,30,0,0,0,0,1,0,No,2,Hyper equipped,0,7080
apartment,€550000,5,F,305,No,0,30,0,75,2,0,To renovate,0,3,3,0,3,Not installed,0,1030
apartment,€240000,2,E,232,No,0,0,0,0,2,0,To be done up,0,1,0,0,0,0,Gas,1050
apartment,€20000,3,D,206,No,0,26,0,0,4,1979,0,0,2,0,0,0,0,Gas,1180
apartment,€179500,2,C,230,0,0,7,0,22,4,1979,As new,0,1,0,0,1,Installed,Gas,3
apartment,€885000,4,C,237,Yes,0,2,0,0,2,1934,Good,0,1,0,0,2,Installed,Gas,8300
apartment,€399000,1,B,166,0,0,0,0,0,0,1850,0,0,1,0,0,1,Installed,Gas,9100
apartment,€319000,2,A,66,0,0,8,0,0,0,2017,0,0,1,0,0,1,Semi equipped,Gas,9100
apartment,€225000,3,E,267,0,0,0,0,26,0,1971,0,0,0,1,0,1,0,0,1083
apartment,€198000,3,D,279,No,0,20,0,0,0,0,0,0,1,1,Yes,1,Installed,Electric,7500
apartment,€.,2,C,178,No,0,3,0,25,2,0,To be done up,0,1,4,0,1,0,0,4430
apartment,€329000,2,C,298,No,Yes,0,0,0,2,0,As new,0,1,0,0,2,Installed,Gas,2100
apartment,€15.000),3,B,174,0,0,0,0,0,2,1966,Good,0,1,0,0,2,0,Gas,2800
apartment,€25.000.,2,C,204,0,0,0,0,22,0,1966,Good,0,1,0,0,1,0,Gas,2800
apartment,€230000,3,C,258,0,0,12,0,43,0,1980,Good,0,1,0,0,1,0,Gas,8580
apartment,€179000,1,E,249,No,0,0,0,16,2,0,0,0,1,0,0,0,0,Gas,1190
apartment,€210000,2,C,222,No,Yes,0,0,31,3,0,Good,0,1,0,0,1,0,0,2100
apartment,€480000,1,B,192,0,0,0,0,0,2,2010,Good,0,1,0,0,2,0,0,2000
apartment,€199000,2,C,289,0,0,0,0,0,0,1968,Good,0,1,0,0,1,0,0,8200
apartment,€166000,1,A,33,0,0,0,0,0,0,2017,Good,0,0,0,0,0,0,0,8490
apartment,€2.800,2,C,210,Yes,0,4,0,32,2,1977,0,0,1,0,0,0,0,Gas,9280
apartment,€230000,1,B,153,No,0,7,0,23,2,2007,Good,0,1,0,0,0,0,Gas,9200
apartment,€,2,B,170,No,0,5,0,31,2,1966,To be done up,0,1,0,0,0,0,Gas,20
apartment,€140000,1,C,217,No,0,12,0,17,2,1968,0,0,1,0,0,1,Installed,Fuel oil,1400
apartment,€25.000.,3,E,456,No,0,6,0,0,2,1976,Good,0,1,0,0,0,Not installed,Electric,20
apartment,€795000,3,E,229,No,0,10,0,0,3,1956,Good,0,2,2,Yes,3,Hyper equipped,Gas,1180
apartment,€240000,1,E,352,No,0,6,0,29,0,2010,As new,0,1,0,0,1,Installed,0,5030
apartment,€50.000.,3,B,118,No,0,32,0,34,3,2010,Good,0,2,0,0,0,0,Gas,9140
apartment,€735000,3,C,131,0,0,5,0,55,2,1960,Just renovated,0,1,1,0,3,USA hyper equipped,Fuel oil,1180
apartment,€262500,2,A,84,No,0,7,0,0,2,2023,As new,0,1,1,0,1,USA hyper equipped,Gas,5000
apartment,€229000,2,B,102,Yes,Yes,0,0,0,2,2007,Good,0,1,0,0,0,0,Gas,8434
apartment,€420/month,2,B,140,0,Yes,0,0,0,2,1968,Good,0,1,0,0,1,Semi equipped,Gas,6041
apartment,€130000,2,Not specified,Not specified,No,0,0,0,0,0,1963,Good,0,1,0,No,0,0,0,3
apartment,€155000,1,Not specified,Not specified,No,0,0,0,0,0,1966,Good,0,1,0,No,0,0,Fuel oil,3
apartment,€175000,2,Not specified,Not specified,No,0,0,0,0,0,1975,Good,0,2,0,No,0,0,0,3
apartment,€325000,4,B,195,No,0,0,0,46,4,1930,Just renovated,0,1,0,Yes,0,0,Gas,9200
apartment,€235000,2,A,84,No,0,6,0,0,2,2023,As new,0,1,1,0,1,USA hyper equipped,Gas,5000
apartment,€19.000.,2,Not specified,Not specified,No,0,60,0,0,2,2012,Good,0,1,0,0,0,Installed,Gas,20
